session_id,player_id,game_title,date,session_duration_min,in_game_purchases_usd,level,platform,region,player_type,account_age_category,achievement_count,social_interactions,churn_flag
S00033297,P00017361,Mythic Quest,2024-05-28,74,,18,,OCE,Casual,Intermediate,6,40,No
S00033298,P00017361,Mythic Quest,2024-06-14,143,0,21,,OCE,Casual,Intermediate,20,46,0
S00033299,P00017361,Mythic Quest,2024-06-25,64,,24,,OCE,Casual,Intermediate,54,53,0
S00033300,P00017361,Mythic Quest,2024-07-04,66,19.96,26,,OCE,Casual,Intermediate,28,1,No
S00033301,P00017361,Mythic Quest,2024-07-19,188,3.28,30,,OCE,Casual,Intermediate,59,49,0
S00033302,P00017362,Mythic Quest,2024-05-02,47,0,29,,EU,,,11,26,0
S00033303,P00017362,Mythic Quest,2024-05-03,NULL,0,30,,EU,,,-1,38,0
S00033304,P00017362,Mythic Quest,2024-07-03,178,,,,EU,,,22,,0
S00033305,P00017362,Mythic Quest,2024-07-09,179,,35,,EU,,,31,46,0
S00033306,P00017363,Mythic Quest,2024-04-26,12,0,MAX,,N/A,,veteran,22,17,0
S00033307,P00017363,Mythic Quest,2024-05-23,92,8.32,38,,N/A,,veteran,19,22,0
S00033308,P00017363,Mythic Quest,2024-05-24,157,,39,,N/A,,veteran,27,28,0
S00033309,P00017363,Mythic Quest,2024-05-28,75,0,41,,N/A,,veteran,14,24,0
S00033310,P00017363,Mythic Quest,2024-06-05,30,,44,,N/A,,veteran,27,12,No
S00033311,P00017363,Mythic Quest,2024-08-11,118,5.91,46,,N/A,,veteran,47,38,0
S00033312,P00017364,Mythic Quest,2024-04-17,96,,28,,,,Intermediate,17,38,0
S00033313,P00017364,Mythic Quest,2024-06-27,176,0,30,,,,Intermediate,20,56,0
S00033314,P00017364,Mythic Quest,2024-07-11,236,16.46,33,,,,Intermediate,42,36,0
S00033315,P00017365,Mythic Quest,2024-04-17,44,,44,,NA,free,Veteran,11,9,0
S00033316,P00017365,Mythic Quest,2024-04-19,54,0,45,,NA,free,Veteran,20,18,0
S00033317,P00017365,Mythic Quest,2024-04-21,134,0,47,,NA,free,Veteran,15,,0
S00033318,P00017365,Mythic Quest,2024-05-04,60,0,49,,NA,free,Veteran,13,5,1
S00033319,P00017366,Mythic Quest,2024-05-12,107,0,22,,,free,Veteran,4,25,0
S00033320,P00017366,Mythic Quest,2024-06-10,87,5.89,24,,,free,Veteran,5,26,0
S00033321,P00017366,Mythic Quest,2024-07-05,,,27,,,free,Veteran,21,12,0
S00033322,P00017366,Mythic Quest,2024-07-09,150,,MAX,,,free,Veteran,44,23,0
S00033323,P00017366,Mythic Quest,2024-07-20,78,,30,,,free,Veteran,52,50,No
S00033324,P00017367,Mythic Quest,2024-04-29,NULL,0,30,Xbox,OCE,Whale,New,15,35,0
S00033325,P00017367,Mythic Quest,2024-05-13,80,97.99,31,Xbox,OCE,Whale,New,22,8,No
S00033326,P00017367,Mythic Quest,2024-06-24,128,,34,Xbox,OCE,Whale,New,41,8,0
S00033327,P00017367,Mythic Quest,2024-08-01,211,149.69,37,Xbox,OCE,Whale,New,25,,0
S00033328,P00017368,Mythic Quest,2024-04-22,114,,7,,na,Premium,veteran,20,24,0
S00033329,P00017368,Mythic Quest,2024-07-02,206,,9,,na,Premium,veteran,32,31,0
S00033330,P00017368,Mythic Quest,2024-07-07,169,,12,,na,Premium,veteran,50,20,0
S00033331,P00017368,Mythic Quest,2024-08-03,75,,14,,na,Premium,veteran,30,15,0
S00033332,P00017368,Mythic Quest,2024-08-12,139,,18,,na,Premium,veteran,-1,1,0
S00033333,P00017369,Mythic Quest,2024-04-22,,0,15,pc,ASIA,Whale,Intermediate,10,,0
S00033334,P00017369,Mythic Quest,2024-05-01,130,0,16,pc,ASIA,Whale,Intermediate,4,22,0
S00033335,P00017369,Mythic Quest,2024-05-16,60,201.28,19,pc,ASIA,Whale,Intermediate,13,3,0
S00033336,P00017370,Mythic Quest,2024-04-26,NULL,,35,,NA,PREMIUM,Veteran,15,0,0
S00033337,P00017370,Mythic Quest,2024-06-24,NULL,22.89,37,,NA,PREMIUM,Veteran,27,39,0
S00033338,P00017370,Mythic Quest,2024-07-27,140,0,40,,NA,PREMIUM,Veteran,50,24,0
S00033339,P00017370,Mythic Quest,2024-07-27,27,0,42,,NA,PREMIUM,Veteran,43,19,0
S00033340,P00017370,Mythic Quest,2024-07-29,110,,45,,NA,PREMIUM,Veteran,52,62,0
S00033341,P00017371,Mythic Quest,2024-04-21,149,0,21,PlayStation,OCE,Casual,Veteran,30,0,0
S00033342,P00017371,Mythic Quest,2024-06-14,96,,23,PlayStation,OCE,Casual,Veteran,10,5,0
S00033343,P00017371,Mythic Quest,2024-07-10,200,26.28,26,PlayStation,OCE,Casual,Veteran,52,6,0
S00033344,P00017372,Mythic Quest,2024-05-09,101,138.53,29,PLAYSTATION,na,Whale,Veteran,,9,0
S00033345,P00017372,Mythic Quest,2024-06-03,150,0,31,PLAYSTATION,na,Whale,Veteran,10,10,No
S00033346,P00017372,Mythic Quest,2024-07-20,59,0,34,PLAYSTATION,na,Whale,Veteran,44,37,0
S00033347,P00017372,Mythic Quest,2024-07-25,,240.09,37,PLAYSTATION,na,Whale,Veteran,46,45,0
S00033348,P00017372,Mythic Quest,2024-07-31,136,106.72,40,PLAYSTATION,na,Whale,Veteran,52,34,0
S00033349,P00017372,Mythic Quest,2024-08-13,252,119.62,42,PLAYSTATION,na,Whale,Veteran,36,32,0
S00033350,P00017373,Mythic Quest,2024-05-09,162,12.35,26,Xbox,SA,Casual,,5,25,0
S00033351,P00017373,Mythic Quest,2024-05-23,125,,28,Xbox,SA,Casual,,20,45,0
S00033352,P00017373,Mythic Quest,2024-06-02,NULL,0,30,Xbox,SA,Casual,,27,17,0
S00033353,P00017373,Mythic Quest,2024-07-02,,0,34,Xbox,SA,Casual,,-1,27,0
S00033354,P00017374,Mythic Quest,2024-04-29,17,0,47,PC,N/A,PREMIUM,Veteran,19,,0
S00033355,P00017374,Mythic Quest,2024-05-08,12,0,49,PC,N/A,PREMIUM,Veteran,29,27,0
S00033356,P00017374,Mythic Quest,2024-06-02,116,1.17,51,PC,N/A,PREMIUM,Veteran,40,3,0
S00033357,P00017374,Mythic Quest,2024-06-13,144,,52,PC,N/A,PREMIUM,Veteran,35,7,0
S00033358,P00017374,Mythic Quest,2024-07-08,210,,56,PC,N/A,PREMIUM,Veteran,-1,30,0
S00033359,P00017374,Mythic Quest,2024-07-12,131,,61,PC,N/A,PREMIUM,Veteran,66,18,No
S00033360,P00017374,Mythic Quest,2024-07-28,65,0,64,PC,N/A,PREMIUM,Veteran,53,28,0
S00033361,P00017374,Mythic Quest,2024-08-04,,,66,PC,N/A,PREMIUM,Veteran,84,31,0
S00033362,P00017375,Mythic Quest,2024-05-06,49,,21,PC,EU,Casual,veteran,16,30,0
S00033363,P00017375,Mythic Quest,2024-05-08,66,,23,PC,EU,Casual,veteran,18,,0
S00033364,P00017375,Mythic Quest,2024-06-16,147,,26,PC,EU,Casual,veteran,30,57,0
S00033365,P00017375,Mythic Quest,2024-06-17,141,,28,PC,EU,Casual,veteran,55,16,0
S00033366,P00017375,Mythic Quest,2024-07-21,188,0.91,32,PC,EU,Casual,veteran,48,67,0
S00033367,P00017376,Mythic Quest,2024-04-17,97,,47,PlayStation,na,,New,18,45,0
S00033368,P00017376,Mythic Quest,2024-04-25,47,9.64,49,PlayStation,na,,New,22,11,0
S00033369,P00017376,Mythic Quest,2024-06-06,147,0,51,PlayStation,na,,New,34,29,0
S00033370,P00017376,Mythic Quest,2024-07-29,18,4.81,53,PlayStation,na,,New,44,11,0
S00033371,P00017376,Mythic Quest,2024-08-11,74,0,58,PlayStation,na,,New,60,29,0
S00033372,P00017377,Mythic Quest,2024-04-25,,,36,PC,SA,Whale,Veteran,4,8,0
S00033373,P00017377,Mythic Quest,2024-05-04,163,138.88,MAX,PC,SA,Whale,Veteran,30,37,0
S00033374,P00017377,Mythic Quest,2024-05-22,39,0,39,PC,SA,Whale,Veteran,29,11,0
S00033375,P00017377,Mythic Quest,2024-06-15,125,220.33,43,PC,SA,Whale,Veteran,,20,0
S00033376,P00017377,Mythic Quest,2024-08-03,165,,44,PC,SA,Whale,Veteran,24,52,0
S00033377,P00017377,Mythic Quest,2024-08-10,126,85.48,46,PC,SA,Whale,Veteran,53,13,No
S00033378,P00017380,Mythic Quest,2024-07-09,34,243.58,2,PlayStation,NA,Whale,new,10,57,0
S00033379,P00017380,Mythic Quest,2024-07-31,108,168.98,4,PlayStation,NA,Whale,new,,1,0
S00033380,P00017380,Mythic Quest,2024-08-14,173,176.83,MAX,PlayStation,NA,Whale,new,22,,1
S00033381,P00017381,Mythic Quest,2024-04-18,100,0,30,PLAYSTATION,NA,free,veteran,32,,0
S00033382,P00017381,Mythic Quest,2024-05-23,NULL,0,,PLAYSTATION,NA,free,veteran,23,45,0
S00033383,P00017381,Mythic Quest,2024-05-29,49,,34,PLAYSTATION,NA,free,veteran,41,47,0
S00033384,P00017381,Mythic Quest,2024-06-04,11,18.52,36,PLAYSTATION,NA,free,veteran,43,1,0
S00033385,P00017381,Mythic Quest,2024-07-28,60,0,39,PLAYSTATION,NA,free,veteran,54,29,0
S00033386,P00017381,Mythic Quest,2024-08-09,49,8.01,44,PLAYSTATION,NA,free,veteran,75,12,0
S00033387,P00017382,Mythic Quest,2024-05-06,158,145.00,10,pc,NA,Whale,veteran,19,29,0
S00033388,P00017382,Mythic Quest,2024-06-06,,0,11,pc,NA,Whale,veteran,4,20,No
S00033389,P00017382,Mythic Quest,2024-08-05,46,3.50,14,pc,NA,Whale,veteran,29,41,0
S00033390,P00017383,Mythic Quest,2024-04-25,44,0,30,,N/A,Premium,Intermediate,17,51,0
S00033391,P00017383,Mythic Quest,2024-05-21,208,,32,,N/A,Premium,Intermediate,12,23,0
S00033392,P00017383,Mythic Quest,2024-05-22,39,,33,,N/A,Premium,Intermediate,16,9,0
S00033393,P00017383,Mythic Quest,2024-06-04,31,2.41,35,,N/A,Premium,Intermediate,32,34,0
S00033394,P00017383,Mythic Quest,2024-06-24,160,0,40,,N/A,Premium,Intermediate,32,18,0
S00033395,P00017383,Mythic Quest,2024-06-25,37,0,40,,N/A,Premium,Intermediate,46,31,0
S00033396,P00017383,Mythic Quest,2024-06-25,177,,46,,N/A,Premium,Intermediate,47,31,0
S00033397,P00017383,Mythic Quest,2024-06-28,65,,45,,N/A,Premium,Intermediate,38,19,0
S00033398,P00017384,Mythic Quest,2024-04-21,75,0,31,PLAYSTATION,EU,,new,20,15,0
S00033399,P00017384,Mythic Quest,2024-05-17,92,0,32,PLAYSTATION,EU,,new,10,,0
S00033400,P00017384,Mythic Quest,2024-05-20,162,18.62,MAX,PLAYSTATION,EU,,new,37,41,0
S00033401,P00017384,Mythic Quest,2024-05-30,110,0,37,PLAYSTATION,EU,,new,,21,0
S00033402,P00017384,Mythic Quest,2024-06-15,26,,41,PLAYSTATION,EU,,new,32,36,0
S00033403,P00017384,Mythic Quest,2024-06-19,235,0,43,PLAYSTATION,EU,,new,65,53,0
S00033404,P00017384,Mythic Quest,2024-06-24,119,,44,PLAYSTATION,EU,,new,64,13,0
S00033405,P00017384,Mythic Quest,2024-07-09,149,0,45,PLAYSTATION,EU,,new,52,46,No
S00033406,P00017385,Mythic Quest,2024-04-22,25,,13,,EU,free,,11,14,0
S00033407,P00017385,Mythic Quest,2024-07-07,172,0,15,,EU,free,,15,14,0
S00033408,P00017386,Mythic Quest,2024-04-30,157,41.57,14,,NA,Whale,Veteran,20,6,1
S00033409,P00017387,Mythic Quest,2024-05-05,28,168.96,22,pc,,Whale,veteran,23,16,0
S00033410,P00017387,Mythic Quest,2024-05-25,183,0,,pc,,Whale,veteran,8,,0
S00033411,P00017387,Mythic Quest,2024-06-06,70,0,25,pc,,Whale,veteran,16,,0
S00033412,P00017387,Mythic Quest,2024-06-24,17,104.06,28,pc,,Whale,veteran,27,,No
S00033413,P00017387,Mythic Quest,2024-06-29,177,,30,pc,,Whale,veteran,25,1,0
S00033414,P00017387,Mythic Quest,2024-07-20,80,0,33,pc,,Whale,veteran,61,3,0
S00033415,P00017388,Mythic Quest,2024-05-31,63,0,32,,N/A,PREMIUM,veteran,23,22,0
S00033416,P00017388,Mythic Quest,2024-06-06,,6.75,,,N/A,PREMIUM,veteran,18,42,0
S00033417,P00017388,Mythic Quest,2024-06-15,226,19.46,37,,N/A,PREMIUM,veteran,20,24,0
S00033418,P00017388,Mythic Quest,2024-06-16,196,,40,,N/A,PREMIUM,veteran,46,20,0
S00033419,P00017388,Mythic Quest,2024-08-03,171,19.30,43,,N/A,PREMIUM,veteran,56,11,0
S00033420,P00017388,Mythic Quest,2024-08-03,141,17.34,42,,N/A,PREMIUM,veteran,50,24,0
S00033421,P00017389,Mythic Quest,2024-04-20,33,0,32,Xbox,na,Whale,Intermediate,18,8,No
S00033422,P00017389,Mythic Quest,2024-05-21,,75.82,33,Xbox,na,Whale,Intermediate,16,29,0
S00033423,P00017389,Mythic Quest,2024-05-29,NULL,,35,Xbox,na,Whale,Intermediate,14,38,0
S00033424,P00017389,Mythic Quest,2024-06-12,,0,38,Xbox,na,Whale,Intermediate,-1,17,0
S00033425,P00017389,Mythic Quest,2024-07-08,92,145.32,40,Xbox,na,Whale,Intermediate,49,26,0
S00033426,P00017389,Mythic Quest,2024-07-23,158,101.81,45,Xbox,na,Whale,Intermediate,-1,24,0
S00033427,P00017390,Mythic Quest,2024-05-29,189,0,42,PlayStation,OCE,Whale,Intermediate,25,16,0
S00033428,P00017390,Mythic Quest,2024-05-30,155,0,44,PlayStation,OCE,Whale,Intermediate,19,48,0
S00033429,P00017390,Mythic Quest,2024-06-06,69,0,45,PlayStation,OCE,Whale,Intermediate,23,21,0
S00033430,P00017390,Mythic Quest,2024-08-10,179,0,49,PlayStation,OCE,Whale,Intermediate,35,30,0
S00033431,P00017391,Mythic Quest,2024-05-03,67,63.09,22,pc,N/A,Whale,Intermediate,20,,0
S00033432,P00017391,Mythic Quest,2024-05-06,22,97.10,24,pc,N/A,Whale,Intermediate,21,26,0
S00033433,P00017391,Mythic Quest,2024-05-30,124,65.27,26,pc,N/A,Whale,Intermediate,11,52,0
S00033434,P00017391,Mythic Quest,2024-07-28,78,0,30,pc,N/A,Whale,Intermediate,43,27,1
S00033435,P00017392,Mythic Quest,2024-05-30,119,,12,Xbox,N/A,Casual,new,27,18,0
S00033436,P00017392,Mythic Quest,2024-06-01,63,5.30,MAX,Xbox,N/A,Casual,new,28,38,No
S00033437,P00017392,Mythic Quest,2024-06-27,82,0,17,Xbox,N/A,Casual,new,19,1,0
S00033438,P00017392,Mythic Quest,2024-07-02,60,19.77,19,Xbox,N/A,Casual,new,48,4,1
S00033439,P00017393,Mythic Quest,2024-04-26,149,2.20,17,,ASIA,PREMIUM,new,28,13,0
S00033440,P00017393,Mythic Quest,2024-05-03,107,,19,,ASIA,PREMIUM,new,30,6,0
S00033441,P00017393,Mythic Quest,2024-06-17,NULL,,22,,ASIA,PREMIUM,new,28,10,0
S00033442,P00017393,Mythic Quest,2024-06-20,80,0,23,,ASIA,PREMIUM,new,41,33,0
S00033443,P00017393,Mythic Quest,2024-07-04,67,,28,,ASIA,PREMIUM,new,54,2,0
S00033444,P00017393,Mythic Quest,2024-07-07,NULL,11.78,30,,ASIA,PREMIUM,new,63,64,1
S00033445,P00017394,Mythic Quest,2024-05-24,106,0,36,pc,ASIA,Casual,veteran,-1,16,0
S00033446,P00017394,Mythic Quest,2024-06-02,87,0,38,pc,ASIA,Casual,veteran,20,58,0
S00033447,P00017395,Mythic Quest,2024-04-23,42,,29,,EU,Casual,Intermediate,13,36,0
S00033448,P00017395,Mythic Quest,2024-06-15,84,,31,,EU,Casual,Intermediate,15,14,0
S00033449,P00017395,Mythic Quest,2024-06-28,253,13.77,34,,EU,Casual,Intermediate,35,44,0
S00033450,P00017395,Mythic Quest,2024-07-25,23,,35,,EU,Casual,Intermediate,28,34,0
S00033451,P00017395,Mythic Quest,2024-07-26,192,4.49,40,,EU,Casual,Intermediate,61,6,0
S00033452,P00017396,Mythic Quest,2024-04-25,125,0,38,Xbox,na,,Intermediate,22,7,No
S00033453,P00017396,Mythic Quest,2024-06-20,118,,MAX,Xbox,na,,Intermediate,6,1,0
S00033454,P00017397,Mythic Quest,2024-04-19,28,,13,,SA,,,5,45,0
S00033455,P00017397,Mythic Quest,2024-04-24,179,16.55,14,,SA,,,21,39,0
S00033456,P00017397,Mythic Quest,2024-05-08,109,15.87,16,,SA,,,13,35,0
S00033457,P00017397,Mythic Quest,2024-06-10,195,0,19,,SA,,,19,,0
S00033458,P00017397,Mythic Quest,2024-07-02,101,0,22,,SA,,,46,15,Yes
S00033459,P00017398,Mythic Quest,2024-04-20,130,0,42,pc,OCE,,New,12,16,0
S00033460,P00017398,Mythic Quest,2024-04-30,91,,44,pc,OCE,,New,35,21,0
S00033461,P00017398,Mythic Quest,2024-05-04,19,0,45,pc,OCE,,New,29,36,0
S00033462,P00017398,Mythic Quest,2024-05-05,201,0,48,pc,OCE,,New,24,26,0
S00033463,P00017398,Mythic Quest,2024-07-19,82,,MAX,pc,OCE,,New,36,5,0
S00033464,P00017399,Mythic Quest,2024-04-29,79,10.82,28,pc,N/A,Premium,New,18,12,0
S00033465,P00017399,Mythic Quest,2024-04-30,84,0,30,pc,N/A,Premium,New,30,32,0
S00033466,P00017399,Mythic Quest,2024-05-15,19,,31,pc,N/A,Premium,New,27,2,0
S00033467,P00017399,Mythic Quest,2024-06-09,161,,33,pc,N/A,Premium,New,20,39,0
S00033468,P00017399,Mythic Quest,2024-07-17,15,,38,pc,N/A,Premium,New,64,17,0
S00033469,P00017400,Mythic Quest,2024-05-09,157,0,26,PlayStation,N/A,,veteran,13,46,1
S00033470,P00017401,Mythic Quest,2024-04-24,106,0,2,,EU,Premium,new,2,9,0
S00033471,P00017401,Mythic Quest,2024-05-22,184,0,4,,EU,Premium,new,,37,0
S00033472,P00017401,Mythic Quest,2024-06-13,56,8.31,5,,EU,Premium,new,28,16,0
S00033473,P00017401,Mythic Quest,2024-07-13,18,,9,,EU,Premium,new,,57,0
S00033474,P00017401,Mythic Quest,2024-07-31,175,14.72,10,,EU,Premium,new,29,,0
S00033475,P00017402,Mythic Quest,2024-05-18,58,0,31,PlayStation,N/A,,New,6,17,No
S00033476,P00017402,Mythic Quest,2024-06-13,76,,32,PlayStation,N/A,,New,26,28,0
S00033477,P00017402,Mythic Quest,2024-06-27,233,,36,PlayStation,N/A,,New,42,54,0
S00033478,P00017402,Mythic Quest,2024-07-05,211,0,38,PlayStation,N/A,,New,36,25,0
S00033479,P00017402,Mythic Quest,2024-08-13,69,9.64,41,PlayStation,N/A,,New,46,40,0
S00033480,P00017403,Mythic Quest,2024-04-30,,0,14,PLAYSTATION,NA,free,new,25,3,0
S00033481,P00017403,Mythic Quest,2024-07-13,78,0,16,PLAYSTATION,NA,free,new,38,18,0
S00033482,P00017404,Mythic Quest,2024-05-29,103,,36,,OCE,PREMIUM,new,3,0,0
S00033483,P00017404,Mythic Quest,2024-06-24,188,,38,,OCE,PREMIUM,new,14,45,0
S00033484,P00017405,Mythic Quest,2024-06-18,162,0,50,,ASIA,Premium,Intermediate,27,,0
S00033485,P00017405,Mythic Quest,2024-06-20,234,,52,,ASIA,Premium,Intermediate,37,6,0
S00033486,P00017405,Mythic Quest,2024-06-27,74,0,54,,ASIA,Premium,Intermediate,34,46,No
S00033487,P00017405,Mythic Quest,2024-07-01,127,,58,,ASIA,Premium,Intermediate,58,44,0
S00033488,P00017407,Mythic Quest,2024-05-08,51,14.86,20,,,PREMIUM,Veteran,31,42,0
S00033489,P00017407,Mythic Quest,2024-06-27,60,9.26,22,,,PREMIUM,Veteran,26,11,0
S00033490,P00017407,Mythic Quest,2024-07-01,66,,25,,,PREMIUM,Veteran,-1,37,0
S00033491,P00017407,Mythic Quest,2024-08-04,69,,26,,,PREMIUM,Veteran,19,41,0
S00033492,P00017408,Mythic Quest,2024-04-20,187,13.18,38,,NA,free,New,27,46,0
S00033493,P00017408,Mythic Quest,2024-07-02,50,0,40,,NA,free,New,44,,0
S00033494,P00017409,Mythic Quest,2024-05-11,100,2.88,22,,na,Premium,Intermediate,2,28,0
S00033495,P00017409,Mythic Quest,2024-06-07,87,,24,,na,Premium,Intermediate,16,36,0
S00033496,P00017409,Mythic Quest,2024-06-21,169,,27,,na,Premium,Intermediate,35,52,0
S00033497,P00017410,Mythic Quest,2024-04-28,62,0,50,Xbox,OCE,Free,new,2,24,0
S00033498,P00017410,Mythic Quest,2024-05-27,12,,51,Xbox,OCE,Free,new,17,42,0
S00033499,P00017410,Mythic Quest,2024-05-28,76,0,53,Xbox,OCE,Free,new,11,,0
S00033500,P00017410,Mythic Quest,2024-07-19,88,,56,Xbox,OCE,Free,new,30,12,0
S00033501,P00017410,Mythic Quest,2024-08-01,214,0,59,Xbox,OCE,Free,new,53,,0
S00033502,P00017410,Mythic Quest,2024-08-06,180,7.41,61,Xbox,OCE,Free,new,39,12,0
S00033503,P00017411,Mythic Quest,2024-04-29,28,0,12,,ASIA,Casual,Veteran,1,15,0
S00033504,P00017411,Mythic Quest,2024-05-27,,0,13,,ASIA,Casual,Veteran,24,43,0
S00033505,P00017411,Mythic Quest,2024-06-20,237,20.01,17,,ASIA,Casual,Veteran,31,33,0
S00033506,P00017411,Mythic Quest,2024-06-20,15,0,18,,ASIA,Casual,Veteran,39,49,0
S00033507,P00017412,Mythic Quest,2024-04-21,70,186.02,42,pc,,Whale,Intermediate,16,55,No
S00033508,P00017412,Mythic Quest,2024-05-18,36,,43,pc,,Whale,Intermediate,17,8,0
S00033509,P00017412,Mythic Quest,2024-05-25,17,25.55,46,pc,,Whale,Intermediate,34,6,0
S00033510,P00017412,Mythic Quest,2024-06-15,,19.32,MAX,pc,,Whale,Intermediate,47,47,0
S00033511,P00017412,Mythic Quest,2024-07-27,195,0,52,pc,,Whale,Intermediate,31,28,0
S00033512,P00017412,Mythic Quest,2024-08-11,24,0,55,pc,,Whale,Intermediate,66,14,0
S00033513,P00017413,Mythic Quest,2024-04-16,23,0,9,PlayStation,EU,Whale,new,21,23,No
S00033514,P00017413,Mythic Quest,2024-05-07,18,89.12,10,PlayStation,EU,Whale,new,12,8,No
S00033515,P00017413,Mythic Quest,2024-05-30,87,0,,PlayStation,EU,Whale,new,18,11,0
S00033516,P00017413,Mythic Quest,2024-06-26,157,,16,PlayStation,EU,Whale,new,32,26,0
S00033517,P00017413,Mythic Quest,2024-07-18,46,,17,PlayStation,EU,Whale,new,32,3,0
S00033518,P00017413,Mythic Quest,2024-08-11,52,0,19,PlayStation,EU,Whale,new,35,20,0
S00033519,P00017414,Mythic Quest,2024-05-05,119,0,45,Xbox,NA,Free,new,3,28,0
S00033520,P00017414,Mythic Quest,2024-05-14,183,0,47,Xbox,NA,Free,new,40,49,0
S00033521,P00017414,Mythic Quest,2024-05-19,87,0,49,Xbox,NA,Free,new,,37,0
S00033522,P00017414,Mythic Quest,2024-06-16,116,0,51,Xbox,NA,Free,new,45,15,0
S00033523,P00017414,Mythic Quest,2024-06-20,NULL,0,54,Xbox,NA,Free,new,46,21,0
S00033524,P00017414,Mythic Quest,2024-06-26,64,,55,Xbox,NA,Free,new,53,49,0
S00033525,P00017414,Mythic Quest,2024-07-05,204,0,58,Xbox,NA,Free,new,41,53,0
S00033526,P00017415,Mythic Quest,2024-05-11,32,2.13,41,PC,NA,Premium,New,9,32,0
S00033527,P00017415,Mythic Quest,2024-05-12,63,0.15,42,PC,NA,Premium,New,-1,,0
S00033528,P00017415,Mythic Quest,2024-05-16,120,5.02,44,PC,NA,Premium,New,15,41,0
S00033529,P00017415,Mythic Quest,2024-06-14,64,,46,PC,NA,Premium,New,29,,0
S00033530,P00017415,Mythic Quest,2024-07-30,83,0,49,PC,NA,Premium,New,41,48,0
S00033531,P00017416,Mythic Quest,2024-05-08,86,,20,PC,ASIA,Premium,New,13,55,Yes
S00033532,P00017417,Mythic Quest,2024-06-04,182,0,MAX,PlayStation,EU,Casual,Veteran,5,21,0
S00033533,P00017417,Mythic Quest,2024-06-16,201,11.05,35,PlayStation,EU,Casual,Veteran,15,56,0
S00033534,P00017417,Mythic Quest,2024-06-25,199,0,38,PlayStation,EU,Casual,Veteran,30,40,0
S00033535,P00017417,Mythic Quest,2024-07-08,125,0,41,PlayStation,EU,Casual,Veteran,50,4,No
S00033536,P00017417,Mythic Quest,2024-08-01,32,,,PlayStation,EU,Casual,Veteran,39,1,0
S00033537,P00017418,Mythic Quest,2024-06-19,168,0,28,PLAYSTATION,ASIA,free,Veteran,-1,61,0
S00033538,P00017418,Mythic Quest,2024-07-10,61,12.75,30,PLAYSTATION,ASIA,free,Veteran,9,31,0
S00033539,P00017418,Mythic Quest,2024-07-11,124,11.97,MAX,PLAYSTATION,ASIA,free,Veteran,48,71,0
S00033540,P00017418,Mythic Quest,2024-07-15,193,13.98,35,PLAYSTATION,ASIA,free,Veteran,31,7,0
S00033541,P00017418,Mythic Quest,2024-07-27,196,0,36,PLAYSTATION,ASIA,free,Veteran,32,32,0
S00033542,P00017419,Mythic Quest,2024-04-17,175,,33,PlayStation,na,PREMIUM,new,15,13,0
S00033543,P00017419,Mythic Quest,2024-04-30,73,9.72,35,PlayStation,na,PREMIUM,new,17,,0
S00033544,P00017419,Mythic Quest,2024-05-04,57,8.09,36,PlayStation,na,PREMIUM,new,32,36,0
S00033545,P00017420,Mythic Quest,2024-05-18,39,1.08,10,PLAYSTATION,ASIA,,New,14,14,0
S00033546,P00017420,Mythic Quest,2024-05-24,116,11.39,11,PLAYSTATION,ASIA,,New,9,36,No
S00033547,P00017420,Mythic Quest,2024-06-20,134,0,,PLAYSTATION,ASIA,,New,36,20,No
S00033548,P00017420,Mythic Quest,2024-07-24,NULL,16.52,16,PLAYSTATION,ASIA,,New,22,25,0
S00033549,P00017420,Mythic Quest,2024-08-10,125,0,19,PLAYSTATION,ASIA,,New,29,9,0
S00033550,P00017421,Mythic Quest,2024-06-07,37,0,48,PlayStation,EU,Casual,new,26,2,0
S00033551,P00017421,Mythic Quest,2024-06-28,80,0.76,50,PlayStation,EU,Casual,new,14,46,0
S00033552,P00017421,Mythic Quest,2024-07-16,117,14.94,53,PlayStation,EU,Casual,new,27,6,0
S00033553,P00017421,Mythic Quest,2024-08-14,151,14.64,55,PlayStation,EU,Casual,new,40,40,0
S00033554,P00017422,Mythic Quest,2024-04-22,72,,MAX,PLAYSTATION,OCE,Free,veteran,3,34,0
S00033555,P00017422,Mythic Quest,2024-07-08,175,,27,PLAYSTATION,OCE,Free,veteran,31,,Yes
S00033556,P00017423,Mythic Quest,2024-05-24,32,,48,PLAYSTATION,NA,PREMIUM,veteran,12,32,0
S00033557,P00017423,Mythic Quest,2024-06-03,40,0,50,PLAYSTATION,NA,PREMIUM,veteran,19,51,0
S00033558,P00017423,Mythic Quest,2024-06-05,111,7.67,52,PLAYSTATION,NA,PREMIUM,veteran,26,42,0
S00033559,P00017424,Mythic Quest,2024-05-04,60,18.63,5,,NA,PREMIUM,,7,12,0
S00033560,P00017424,Mythic Quest,2024-05-06,101,,6,,NA,PREMIUM,,24,4,0
S00033561,P00017424,Mythic Quest,2024-06-20,35,0,10,,NA,PREMIUM,,39,35,0
S00033562,P00017424,Mythic Quest,2024-06-25,138,0,13,,NA,PREMIUM,,35,45,0
S00033563,P00017424,Mythic Quest,2024-07-06,87,,MAX,,NA,PREMIUM,,68,36,0
S00033564,P00017425,Mythic Quest,2024-05-05,61,0,49,PC,OCE,Free,veteran,10,51,0
S00033565,P00017425,Mythic Quest,2024-05-12,63,0,50,PC,OCE,Free,veteran,17,14,No
